DU 93-W-300 LM
1.0     0.00246
0.998948115671  0.00274997283211
0.99579873377   0.00362570782239
0.990567815568  0.00509441309173
0.983274292959  0.00714087380945
0.973935566449  0.00971141211031
0.962582380753  0.0127666994593
0.949253614548  0.0162636103928
0.934003934239  0.0201858042703
0.916903167471  0.0245441755032
0.898023483785  0.0293280134304
0.877443723892  0.0345225201278
0.855247101217  0.0401009152435
0.831520965824  0.0460247406877
0.806358181008  0.0522507377513
0.77985481282   0.0587229153555
0.752113942194  0.0653895098755
0.723241314998  0.0721866352626
0.693348904591  0.079054754226
0.662549960377  0.0859189328253
0.630960638285  0.0926965656555
0.598700217642  0.0992988813901
0.56589189447   0.105635412779
0.532662540148  0.111613701972
0.499141944607  0.117135241364
0.465462798227  0.122093299386
0.431763198679  0.126387071618
0.398181760486  0.129876648249
0.364865466187  0.132425852625
0.331971111852  0.133908459016
0.299666032245  0.134188489646
0.26813299854   0.13309946807
0.237581980973  0.130433377552
0.208250741044  0.126046892452
0.180338555105  0.120156188195
0.154003723764  0.113041781937
0.129394596579  0.104908486579
0.106651792507  0.0959292745214
0.0859026473218 0.0862791956118
0.0672639766433 0.0761324479724
0.0508326386084 0.0656832607997
0.0366891204171 0.0551361824216
0.0248887011079 0.0447182122007
0.0154675566895 0.0346697733395
0.00841619492927        0.0252704894095
0.00368437390016        0.0168288176457
0.00113913149275        0.00970524495626
0.000223190137505       0.00435385488403
1.67712971052e-05       0.00109132046048
-8.46027688674e-22      -6.76822150939e-21
1.51640061345e-05       -0.00112131680238
0.00024584657028        -0.00447043064624
0.00119199027487        -0.00996672067033
0.00357625599091        -0.0173655143783
0.00792126897074        -0.0263062304715
0.014496414771  -0.0364273521263
0.023294975246  -0.0475074720512
0.0343152039144 -0.059338737838
0.0475299227695 -0.0717391599335
0.0629521890186 -0.0844733178018
0.0805635769506 -0.0973153679402
0.100325353423  -0.1100378303
0.122191000529  -0.122388112177
0.146134515579  -0.134018022345
0.172073206522  -0.144603026495
0.199908225026  -0.153738254946
0.229527393943  -0.160821749454
0.260727200352  -0.165060018
0.293109251964  -0.165914605984
0.326183680669  -0.163397452723
0.35955990179   -0.157984647254
0.392996130657  -0.150271704442
0.426372338872  -0.140872574451
0.459628281779  -0.130318246684
0.492698564133  -0.118970512585
0.525537874576  -0.107180769803
0.558069951164  -0.0951759347818
0.590204132392  -0.0831272383689
0.621867034298  -0.0712421721764
0.652974458779  -0.0596926182616
0.683436382134  -0.0486309591183
0.71316705363   -0.038220027546
0.742078661756  -0.0286194498608
0.770080495378  -0.0199886208666
0.797080611863  -0.0125010327985
0.822965933738  -0.00628430146581
0.847592931491  -0.00136034944897
0.870817168812  0.00225619145949
0.892485220824  0.00462895393975
0.912446088987  0.00590547243173
0.930566273826  0.00624692842767
0.946731047165  0.00581464815055
0.96084245418   0.00475122030109
0.972823203647  0.00325235245161
0.982629219702  0.00158058631299
0.990241952883  -2.29816253141e-05
0.995664285645  -0.00134033730035
0.998915196344  -0.00217900584166
1.0     -0.00246

